Nb_Locations : 141
 
from,to,distance,speed,duration 
109,21,23.787,1.03647,22.95,
109,22,16.154,0.946523,17.0667,
109,23,23.765,1.04846,22.6667,
109,24,27.28,1.11803,24.4,
109,25,31.701,1.15697,27.4,
109,26,21.245,1.06759,19.9,
109,27,23.618,1.05359,22.4167,
109,28,20.326,1.08889,18.6667,
109,29,22.679,0.986043,23,
109,30,47.551,1.41873,33.5167,
109,31,20.641,0.941079,21.9333,
109,32,19.766,0.985017,20.0667,
109,33,19.678,0.96936,20.3,
109,34,28.985,1.30465,22.2167,
109,35,26.872,1.1533,23.3,
109,36,21.734,1.0164,21.3833,
109,37,26.434,1.14847,23.0167,
109,38,19.448,0.984709,19.75,
109,39,28.876,1.31653,21.9333,
109,40,23.858,0.962016,24.8,
109,41,27.839,1.11505,24.9667,
109,42,20.748,0.951743,21.8,
109,43,17.216,0.938202,18.35,
109,44,17.342,0.888574,19.5167,
109,45,25.032,1.12419,22.2667,
109,46,29.037,1.33708,21.7167,
109,47,20.298,0.98137,20.6833,
109,48,18.016,0.878115,20.5167,
109,49,30.745,1.21442,25.3167,
109,50,18.604,0.883101,21.0667,
109,51,29.182,1.20753,24.1667,
109,52,17.739,0.931181,19.05,
109,53,28.153,1.14521,24.5833,
109,54,9.05,0.603333,15,
109,55,21.708,1.02882,21.1,
109,56,27.278,1.11187,24.5333,
109,57,22.523,1.08632,20.7333,
109,58,20.24,0.978566,20.6833,
109,59,24.131,1.24387,19.4,
109,60,20.598,0.937693,21.9667,
109,61,27.844,1.12123,24.8333,
109,62,20.887,1.02639,20.35,
109,63,19.755,0.975556,20.25,
109,64,29.132,1.26569,23.0167,
109,65,17.528,0.871317,20.1167,
109,66,25.385,1.20881,21,
109,67,17.429,0.87,20.0333,
109,68,28.561,1.38198,20.6667,
109,69,18.669,0.866981,21.5333,
109,70,27.912,1.10034,25.3667,
109,71,21.603,0.962987,22.4333,
109,72,17.487,0.917953,19.05,
109,73,17.924,0.921542,19.45,
109,74,24.753,1.15758,21.3833,
109,75,17.293,0.914167,18.9167,
109,76,27.344,1.16938,23.3833,
109,77,26.903,1.14238,23.55,
109,78,20.658,0.980601,21.0667,
109,79,20.616,0.934966,22.05,
109,80,21.153,0.957872,22.0833,
109,81,26.178,1.16347,22.5,
109,82,23.363,1.21894,19.1667,
109,83,28.943,1.31063,22.0833,
109,84,24.604,0.987452,24.9167,
109,85,30.094,1.29716,23.2,
109,86,25.72,1.17802,21.8333,
109,87,16.467,0.900656,18.2833,
109,88,20.328,0.936055,21.7167,
109,89,21.149,0.92691,22.8167,
109,90,29.739,1.28185,23.2,
109,91,33.804,1.21524,27.8167,
109,92,28.369,1.09886,25.8167,
109,93,19.771,0.939984,21.0333,
109,94,20.535,1.06768,19.2333,
109,95,14.697,0.722803,20.3333,
109,96,28.322,1.11797,25.3333,
109,97,21.976,1.00347,21.9,
109,98,18.349,0.873069,21.0167,
109,99,32.469,1.21607,26.7,
109,100,22.061,0.945471,23.3333,
109,101,18.434,0.900684,20.4667,
109,102,25.957,1.19526,21.7167,
109,103,23.708,1.05058,22.5667,
109,104,30.598,1.26438,24.2,
109,105,20.906,1.02732,20.35,
109,106,27.516,1.11026,24.7833,
109,107,29.672,1.30426,22.75,
109,108,19.254,0.871222,22.1,
109,109,0,0,0,
109,110,6.614,0.654851,10.1,
109,111,3.936,0.562286,7,
109,112,21.897,0.999103,21.9167,
109,113,23.753,1.22333,19.4167,
109,114,20.883,0.966806,21.6,
109,115,30.659,1.2463,24.6,
109,116,23.283,0.954221,24.4,
109,117,17.789,0.851828,20.8833,
109,118,22.356,1.10765,20.1833,
109,119,7.798,0.651643,11.9667,
109,120,20.693,1.07963,19.1667,
109,121,27.411,1.10677,24.7667,
109,122,24.838,1.15258,21.55,
109,123,7.987,0.613598,13.0167,
109,124,5.732,0.510267,11.2333,
109,125,22.473,1.10614,20.3167,
109,126,6.389,0.660931,9.66667,
109,127,18.468,0.869765,21.2333,
109,128,29.256,1.30027,22.5,
109,129,24.279,1.00882,24.0667,
109,130,21.234,1.02087,20.8,
109,131,17.291,0.930457,18.5833,
109,132,21.301,1.03571,20.5667,
109,133,26.48,1.15717,22.8833,
109,134,22.958,1.0728,21.4,
109,135,20.029,0.982617,20.3833,
109,136,24.189,1.0192,23.7333,
109,137,6.755,0.518286,13.0333,
109,138,17.223,0.849121,20.2833,
109,139,23.921,1.21942,19.6167,
109,140,17.167,0.859783,19.9667,
110,0,33.096,1.17501,28.1667,
110,1,30.428,1.21956,24.95,
110,2,30.013,1.20052,25,
110,3,22.927,1.17574,19.5,
110,4,42.025,1.37262,30.6167,
110,5,21.099,1.16676,18.0833,
110,6,21.66,1.06176,20.4,
110,7,26.327,1.11792,23.55,
110,8,28.744,1.24433,23.1,
110,9,25.084,1.20211,20.8667,
110,10,8.28,0.64186,12.9,
110,11,21.35,1.10813,19.2667,
110,12,29.472,1.23919,23.7833,
110,13,24.7,1.09697,22.5167,
110,14,26.337,1.1144,23.6333,
110,15,28.448,1.29113,22.0333,
110,16,33.622,1.14361,29.4,
110,17,23.984,1.16995,20.5,
110,18,21.742,1.12169,19.3833,
110,19,29.059,1.20995,24.0167,
110,20,20.731,1.17014,17.7167,
110,21,25.597,1.16527,21.9667,
110,22,11.749,0.948775,12.3833,
110,23,25.575,1.17948,21.6833,
110,24,29.089,1.24223,23.4167,
110,25,38.772,1.23543,31.3833,
110,26,23.055,1.21877,18.9167,
110,27,25.428,1.18638,21.4333,
110,28,21.259,1.07008,19.8667,
110,29,24.489,1.11145,22.0333,
110,30,49.325,1.41603,34.8333,
110,31,22.451,1.07165,20.95,
110,32,21.576,1.12963,19.1,
110,33,21.487,1.11236,19.3167,
110,34,29.71,1.26605,23.4667,
110,35,26.918,1.13979,23.6167,
110,36,23.544,1.15412,20.4,
110,37,28.244,1.28188,22.0333,
110,38,21.258,1.13275,18.7667,
110,39,29.444,1.22428,24.05,
110,40,25.667,1.07769,23.8167,
110,41,29.649,1.23537,24,
110,42,22.557,1.0836,20.8167,
110,43,19.026,1.09555,17.3667,
110,44,19.152,1.03338,18.5333,
110,45,25.416,1.10424,23.0167,
110,46,26.834,1.13144,23.7167,
110,47,22.108,1.12128,19.7167,
110,48,19.826,1.01498,19.5333,
110,49,33.303,1.13597,29.3167,
110,50,20.414,1.01646,20.0833,
110,51,31.74,1.11892,28.3667,
110,52,19.549,1.08205,18.0667,
110,53,29.963,1.26872,23.6167,
110,54,6.452,0.702577,9.18333,
110,55,23.518,1.16908,20.1167,
110,56,29.087,1.23512,23.55,
110,57,24.333,1.23205,19.75,
110,58,22.05,1.11929,19.7,
110,59,27.006,1.1355,23.7833,
110,60,22.408,1.06705,21,
110,61,29.654,1.24335,23.85,
110,62,22.696,1.1709,19.3833,
110,63,21.565,1.11929,19.2667,
110,64,29.607,1.278,23.1667,
110,65,19.338,1.00982,19.15,
110,66,26.829,1.15809,23.1667,
110,67,19.239,1.00992,19.05,
110,68,26.358,1.16285,22.6667,
110,69,20.479,0.995737,20.5667,
110,70,29.721,1.21891,24.3833,
110,71,23.412,1.09147,21.45,
110,72,19.297,1.0681,18.0667,
110,73,19.734,1.06863,18.4667,
110,74,25.39,1.09361,23.2167,
110,75,19.103,1.06522,17.9333,
110,76,29.153,1.30147,22.4,
110,77,28.712,1.27232,22.5667,
110,78,22.468,1.11874,20.0833,
110,79,22.426,1.06453,21.0667,
110,80,22.963,1.08829,21.1,
110,81,27.988,1.30076,21.5167,
110,82,25.563,1.11873,22.85,
110,83,29.511,1.21946,24.2,
110,84,26.414,1.10288,23.95,
110,85,28.923,1.24044,23.3167,
110,86,32.792,1.27019,25.8167,
110,87,18.276,1.05642,17.3,
110,88,22.138,1.06775,20.7333,
110,89,22.959,1.05156,21.8333,
110,90,30.06,1.27014,23.6667,
110,91,36.362,1.14286,31.8167,
110,92,30.179,1.21526,24.8333,
110,93,21.581,1.07547,20.0667,
110,94,22.344,1.22433,18.25,
110,95,21.916,1.03053,21.2667,
110,96,30.132,1.23745,24.35,
110,97,23.786,1.13718,20.9167,
110,98,20.159,1.00544,20.05,
110,99,34.279,1.33295,25.7167,
110,100,23.871,1.06805,22.35,
110,101,20.244,1.03904,19.4833,
110,102,27.766,1.33812,20.75,
110,103,25.518,1.1823,21.5833,
110,104,29.15,1.22137,23.8667,
110,105,22.715,1.17289,19.3667,
110,106,29.326,1.23218,23.8,
110,107,27.469,1.10986,24.75,
110,108,21.063,0.997459,21.1167,
110,109,6.589,0.618685,10.65,
110,110,0,0,0,
110,111,7.104,0.717576,9.9,
110,112,23.707,1.1325,20.9333,
110,113,24.536,1.15464,21.25,
110,114,22.692,1.09977,20.6333,
110,115,30.077,1.22847,24.4833,
110,116,25.093,1.07083,23.4333,
110,117,19.599,0.984874,19.9,
110,118,24.166,1.25865,19.2,
110,119,3.635,0.559231,6.5,
110,120,24.246,1.06576,22.75,
110,121,29.22,1.22859,23.7833,
110,122,25.126,1.14818,21.8833,
110,123,3.828,0.696,5.5,
110,124,6.089,0.648917,9.38333,
110,125,24.283,1.25494,19.35,
110,126,1.083,0.499846,2.16667,
110,127,20.278,1.00138,20.25,
110,128,28.952,1.26244,22.9333,
110,129,26.089,1.13021,23.0833,
110,130,21.308,0.998033,21.35,
110,131,19.101,1.08528,17.6,
110,132,23.111,1.18014,19.5833,
110,133,28.29,1.29178,21.9,
110,134,24.768,1.21313,20.4167,
110,135,21.839,1.12572,19.4,
110,136,25.998,1.14277,22.75,
110,137,8.372,0.687168,12.1833,
110,138,19.033,0.986166,19.3,
110,139,30.993,1.31234,23.6167,
110,140,18.977,0.999666,18.9833,
111,0,28.399,1.15287,24.6333,
111,1,25.73,1.2014,21.4167,
111,2,25.316,1.18023,21.45,
111,3,18.23,1.14295,15.95,
111,4,37.328,1.37911,27.0667,
111,5,16.402,1.12858,14.5333,
111,6,16.963,1.00571,16.8667,
111,7,21.63,1.0806,20.0167,
111,8,24.047,1.22898,19.5667,
111,9,20.387,1.17731,17.3167,
111,10,3.996,0.528106,7.56667,
111,11,16.653,1.05845,15.7333,
111,12,24.775,1.22446,20.2333,
111,13,20.003,1.05371,18.9833,
111,14,21.64,1.07662,20.1,
111,15,23.751,1.28384,18.5,
111,16,35.994,1.20247,29.9333,
111,17,19.286,1.1367,16.9667,
111,18,17.045,1.07653,15.8333,
111,19,24.362,1.18936,20.4833,
111,20,16.034,1.13181,14.1667,
111,21,20.9,1.13382,18.4333,
111,22,17.817,1.08751,16.3833,
111,23,20.878,1.15136,18.1333,
111,24,24.392,1.22676,19.8833,
111,25,32.673,1.06542,30.6667,
111,26,18.358,1.19337,15.3833,
111,27,20.731,1.15816,17.9,
111,28,16.562,1.01504,16.3167,
111,29,19.792,1.0708,18.4833,
111,30,51.696,1.46172,35.3667,
111,31,17.754,1.02034,17.4,
111,32,16.879,1.08547,15.55,
111,33,16.79,1.06378,15.7833,
111,34,25.013,1.25483,19.9333,
111,35,22.221,1.10644,20.0833,
111,36,18.847,1.11852,16.85,
111,37,23.547,1.27281,18.5,
111,38,16.561,1.08716,15.2333,
111,39,24.747,1.20619,20.5167,
111,40,20.97,1.03385,20.2833,
111,41,24.952,1.22015,20.45,
111,42,17.86,1.03337,17.2833,
111,43,14.329,1.03708,13.8167,
111,44,14.455,0.963667,15,
111,45,20.719,1.06342,19.4833,
111,46,22.137,1.0977,20.1667,
111,47,17.411,1.07697,16.1667,
111,48,15.129,0.945562,16,
111,49,28.606,1.11019,25.7667,
111,50,15.717,0.949668,16.55,
111,51,27.043,1.08971,24.8167,
111,52,14.852,1.02193,14.5333,
111,53,25.266,1.2591,20.0667,
111,54,5.609,0.470028,11.9333,
111,55,18.821,1.13493,16.5833,
111,56,24.39,1.21848,20.0167,
111,57,19.636,1.21085,16.2167,
111,58,17.353,1.07338,16.1667,
111,59,22.309,1.10168,20.25,
111,60,17.711,1.01496,17.45,
111,61,24.957,1.2284,20.3167,
111,62,17.999,1.13678,15.8333,
111,63,16.868,1.07212,15.7333,
111,64,24.91,1.26876,19.6333,
111,65,14.641,0.938526,15.6,
111,66,22.132,1.12727,19.6333,
111,67,14.542,0.937186,15.5167,
111,68,21.661,1.1331,19.1167,
111,69,15.782,0.927444,17.0167,
111,70,25.024,1.20115,20.8333,
111,71,18.715,1.04456,17.9167,
111,72,14.6,1.00459,14.5333,
111,73,15.037,1.00694,14.9333,
111,74,20.693,1.0513,19.6833,
111,75,14.406,1.00042,14.4,
111,76,24.456,1.29625,18.8667,
111,77,24.015,1.26173,19.0333,
111,78,17.771,1.07378,16.55,
111,79,17.729,1.01116,17.5333,
111,80,18.266,1.03981,17.5667,
111,81,23.291,1.29514,17.9833,
111,82,20.866,1.08021,19.3167,
111,83,24.814,1.20165,20.65,
111,84,21.717,1.06456,20.4,
111,85,24.225,1.22555,19.7667,
111,86,27.784,1.09386,25.4,
111,87,13.579,0.986368,13.7667,
111,88,17.441,1.01401,17.2,
111,89,18.261,0.997869,18.3,
111,90,25.363,1.2608,20.1167,
111,91,31.665,1.11956,28.2833,
111,92,25.482,1.19727,21.2833,
111,93,16.884,1.02224,16.5167,
111,94,17.647,1.19912,14.7167,
111,95,17.219,0.970996,17.7333,
111,96,25.435,1.22186,20.8167,
111,97,19.089,1.09812,17.3833,
111,98,15.462,0.937091,16.5,
111,99,29.581,1.33348,22.1833,
111,100,19.174,1.01899,18.8167,
111,101,15.547,0.974734,15.95,
111,102,23.069,1.34122,17.2,
111,103,20.821,1.15352,18.05,
111,104,24.453,1.20261,20.3333,
111,105,18.018,1.13798,15.8333,
111,106,24.629,1.21625,20.25,
111,107,22.772,1.07415,21.2,
111,108,16.366,0.931651,17.5667,
111,109,3.956,0.513766,7.7,
111,110,9.165,0.954688,9.6,
111,111,0,0,0,
111,112,19.01,1.09253,17.4,
111,113,19.839,1.11979,17.7167,
111,114,17.995,1.05337,17.0833,
111,115,25.38,1.21242,20.9333,
111,116,20.396,1.02578,19.8833,
111,117,14.902,0.910509,16.3667,
111,118,19.469,1.2427,15.6667,
111,119,4.933,0.539126,9.15,
111,120,19.549,1.01729,19.2167,
111,121,24.523,1.21101,20.25,
111,122,20.429,1.1133,18.35,
111,123,8.09,0.681742,11.8667,
111,124,2.845,0.423573,6.71667,
111,125,19.586,1.23962,15.8,
111,126,8.116,0.8116,10,
111,127,15.581,0.932064,16.7167,
111,128,24.255,1.25026,19.4,
111,129,21.392,1.09515,19.5333,
111,130,16.611,0.933202,17.8,
111,131,14.403,1.02391,14.0667,
111,132,18.414,1.14848,16.0333,
111,133,23.593,1.28456,18.3667,
111,134,20.071,1.18998,16.8667,
111,135,17.142,1.08038,15.8667,
111,136,21.301,1.10846,19.2167,
111,137,3.868,0.454168,8.51667,
111,138,14.336,0.90926,15.7667,
111,139,22.248,1.0308,21.5833,
111,140,14.28,0.924272,15.45,
112,0,8.325,0.639565,13.0167,
112,1,6.481,0.558707,11.6,
112,2,6.634,0.562203,11.8,
112,3,2.629,0.436953,6.01667,
112,4,22.699,1.1843,19.1667,
112,5,4.801,0.547643,8.76667,
112,6,8.153,0.660162,12.35,
112,7,4.142,0.437535,9.46667,
112,8,5.434,0.502373,10.8167,
112,9,2.898,0.428276,6.76667,
112,10,22.656,0.995868,22.75,
112,11,6.286,0.630702,9.96667,
112,12,7.393,0.697453,10.6,
112,13,5.24,0.519669,10.0833,
112,14,4.151,0.43466,9.55,
112,15,4.782,0.443462,10.7833,
112,16,48.789,1.24993,39.0333,
112,17,3.099,0.512231,6.05,
112,18,4.973,0.529043,9.4,
112,19,4.327,0.420097,10.3,
112,20,4.433,0.528787,8.38333,
112,21,3.411,0.432685,7.88333,
112,22,34.283,1.28001,26.7833,
112,23,2.231,0.440329,5.06667,
112,24,4.289,0.442926,9.68333,
112,25,14.727,0.824272,17.8667,
112,26,2.757,0.505872,5.45,
112,27,3.242,0.441088,7.35,
112,28,8.618,0.609764,14.1333,
112,29,5.029,0.523854,9.6,
112,30,33.306,0.97102,34.3,
112,31,4.56,0.473356,9.63333,
112,32,5.374,0.525147,10.2333,
112,33,5.6,0.524181,10.6833,
112,34,5.315,0.540508,9.83333,
112,35,3.574,0.509359,7.01667,
112,36,4.084,0.512636,7.96667,
112,37,5.272,0.511845,10.3,
112,38,6.194,0.654296,9.46667,
112,39,4.488,0.455635,9.85,
112,40,6.207,0.544474,11.4,
112,41,6.49,0.529796,12.25,
112,42,5.811,0.533936,10.8833,
112,43,8.114,0.7777,10.4333,
112,44,12.285,0.870248,14.1167,
112,45,3.359,0.500099,6.71667,
112,46,4.782,0.559298,8.55,
112,47,4.763,0.567024,8.4,
112,48,12.96,0.857332,15.1167,
112,49,9.959,0.784173,12.7,
112,50,9.502,0.722586,13.15,
112,51,8.395,0.714468,11.75,
112,52,8.636,0.775689,11.1333,
112,53,7.885,0.75696,10.4167,
112,54,22.317,0.964712,23.1333,
112,55,3.22,0.484211,6.65,
112,56,4.541,0.424393,10.7,
112,57,2.147,0.378882,5.66667,
112,58,4.6,0.567901,8.1,
112,59,3.662,0.509791,7.18333,
112,60,4.84,0.494719,9.78333,
112,61,7.575,0.710156,10.6667,
112,62,1.809,0.463846,3.9,
112,63,5.266,0.529246,9.95,
112,64,4.877,0.501921,9.71667,
112,65,9.594,0.731436,13.1167,
112,66,3.485,0.530711,6.56667,
112,67,10.61,0.726712,14.6,
112,68,4.173,0.486175,8.58333,
112,69,10.737,0.748223,14.35,
112,70,7.643,0.683428,11.1833,
112,71,4.904,0.491219,9.98333,
112,72,8.517,0.595594,14.3,
112,73,8.822,0.76936,11.4667,
112,74,4.506,0.513992,8.76667,
112,75,8.908,0.596518,14.9333,
112,76,7.075,0.767631,9.21667,
112,77,5,0.509338,9.81667,
112,78,5.109,0.547393,9.33333,
112,79,3.405,0.462217,7.36667,
112,80,5.46,0.504777,10.8167,
112,81,8.662,0.860464,10.0667,
112,82,4.678,0.556905,8.4,
112,83,4.554,0.45616,9.98333,
112,84,4.228,0.429239,9.85,
112,85,4.718,0.485557,9.71667,
112,86,14.386,0.828369,17.3667,
112,87,11.41,0.884496,12.9,
112,88,7.074,0.61962,11.4167,
112,89,7.895,0.62992,12.5333,
112,90,5.485,0.55404,9.9,
112,91,13.017,0.855444,15.2167,
112,92,6.78,0.558025,12.15,
112,93,5.236,0.497876,10.5167,
112,94,2.884,0.4944,5.83333,
112,95,8.377,0.637843,13.1333,
112,96,8.053,0.721164,11.1667,
112,97,4.325,0.508824,8.5,
112,98,11.045,0.743771,14.85,
112,99,12.2,0.973404,12.5333,
112,100,5.151,0.481402,10.7,
112,101,9.331,0.743506,12.55,
112,102,8.441,0.907634,9.3,
112,103,3.332,0.444267,7.5,
112,104,5.222,0.487278,10.7167,
112,105,3.255,0.468345,6.95,
112,106,4.78,0.43653,10.95,
112,107,5.417,0.565252,9.58333,
112,108,8.783,0.620707,14.15,
112,109,22.615,0.987555,22.9,
112,110,25.632,1.2816,20,
112,111,19.739,1.0641,18.55,
112,112,0,0,0,
112,113,3.651,0.536912,6.8,
112,114,3.473,0.524887,6.61667,
112,115,6.404,0.559301,11.45,
112,116,5.633,0.512091,11,
112,117,12.733,0.821484,15.5,
112,118,1.98,0.386971,5.11667,
112,119,21.64,1.06339,20.35,
112,120,7.47,0.628612,11.8833,
112,121,4.57,0.419908,10.8833,
112,122,3.069,0.549672,5.58333,
112,123,24.557,1.10286,22.2667,
112,124,19.553,1.09133,17.9167,
112,125,2.097,0.399429,5.25,
112,126,24.583,1.20505,20.4,
112,127,10.924,0.746515,14.6333,
112,128,5.521,0.554874,9.95,
112,129,3.342,0.459908,7.26667,
112,130,7.056,0.568268,12.4167,
112,131,8.188,0.766427,10.6833,
112,132,3.651,0.510629,7.15,
112,133,5.146,0.481685,10.6833,
112,134,2.582,0.407684,6.33333,
112,135,4.359,0.518929,8.4,
112,136,3.357,0.448597,7.48333,
112,137,20.575,1.04353,19.7167,
112,138,12.166,0.81651,14.9,
112,139,6.061,0.568219,10.6667,
112,140,12.11,0.8304,14.5833,
113,0,7.918,0.727534,10.8833,
113,1,10.767,0.891062,12.0833,
113,2,10.92,0.889009,12.2833,
113,3,1.725,0.5625,3.06667,
113,4,24.712,1.33099,18.5667,
113,5,3.701,0.540292,6.85,
113,6,4.819,0.726482,6.63333,
113,7,10.07,0.948509,10.6167,
113,8,11.431,1.03448,11.05,
113,9,5.861,0.587078,9.98333,
113,10,22.757,1.31543,17.3,
113,11,7.139,0.680986,10.4833,
113,12,11.906,1.03681,11.4833,
113,13,6.093,0.573909,10.6167,
113,14,6.871,0.565514,12.15,
113,15,11.135,1.11536,9.98333,
113,16,45.456,1.36436,33.3167,
113,17,0.762,0.41945,1.81667,
113,18,3.109,0.469874,6.61667,
113,19,7.129,0.559137,12.75,
113,20,4.023,0.544876,7.38333,
113,21,6.571,0.575562,11.4167,
113,22,35.136,1.28703,27.3,
113,23,3.28,0.603681,5.43333,
113,24,10.784,0.940465,11.4667,
113,25,13.152,0.936085,14.05,
113,26,2.855,0.530341,5.38333,
113,27,6.402,0.588239,10.8833,
113,28,5.728,0.659655,8.68333,
113,29,5.882,0.580461,10.1333,
113,30,29.973,1.04862,28.5833,
113,31,5.413,0.532426,10.1667,
113,32,6.227,0.579256,10.75,
113,33,6.452,0.575215,11.2167,
113,34,9.016,0.945734,9.53333,
113,35,3.448,0.493747,6.98333,
113,36,4.936,0.580706,8.5,
113,37,10.68,0.96072,11.1167,
113,38,7.047,0.705876,9.98333,
113,39,8.908,0.961295,9.26667,
113,40,7.06,0.592448,11.9167,
113,41,12.335,1.03222,11.95,
113,42,3.947,0.487284,8.1,
113,43,8.967,0.818904,10.95,
113,44,13.138,0.896792,14.65,
113,45,3.048,0.580571,5.25,
113,46,9.068,1.00384,9.03333,
113,47,2.899,0.516142,5.61667,
113,48,13.812,0.882556,15.65,
113,49,9.598,0.906898,10.5833,
113,50,10.355,0.75676,13.6833,
113,51,7.988,0.830641,9.61667,
113,52,9.489,0.813343,11.6667,
113,53,12.398,1.09717,11.3,
113,54,23.17,0.979014,23.6667,
113,55,2.316,0.528365,4.38333,
113,56,7.134,0.546667,13.05,
113,57,5.736,0.618993,9.26667,
113,58,2.736,0.514608,5.31667,
113,59,2.227,0.504226,4.41667,
113,60,5.693,0.552718,10.3,
113,61,10.943,0.901896,12.1333,
113,62,2.42,0.526087,4.6,
113,63,3.547,0.491501,7.21667,
113,64,9.163,0.885314,10.35,
113,65,10.447,0.765348,13.65,
113,66,4.191,0.649767,6.45,
113,67,11.463,0.757467,15.1333,
113,68,8.593,1.07412,8,
113,69,11.59,0.779596,14.8667,
113,70,12.156,1.0074,12.0667,
113,71,5.757,0.547417,10.5167,
113,72,6.653,0.577685,11.5167,
113,73,9.675,0.80625,12,
113,74,1.038,0.384444,2.7,
113,75,7.663,0.648491,11.8167,
113,76,11.588,1.14733,10.1,
113,77,10.407,0.980251,10.6167,
113,78,3.245,0.49542,6.55,
113,79,2.095,0.430479,4.86667,
113,80,6.313,0.557029,11.3333,
113,81,10.674,1.12754,9.46667,
113,82,1.345,0.501242,2.68333,
113,83,8.975,0.954787,9.4,
113,84,10.85,0.920792,11.7833,
113,85,10.125,0.962758,10.5167,
113,86,11.053,0.948755,11.65,
113,87,12.263,0.914012,13.4167,
113,88,7.927,0.663347,11.95,
113,89,8.748,0.670345,13.05,
113,90,9.771,0.929097,10.5167,
113,91,12.657,0.966183,13.1,
113,92,11.066,0.875937,12.6333,
113,93,6.089,0.551873,11.0333,
113,94,3.737,0.588504,6.35,
113,95,5.044,0.68009,7.41667,
113,96,12.566,1.04282,12.05,
113,97,5.178,0.57427,9.01667,
113,98,11.898,0.773434,15.3833,
113,99,16.713,1.24569,13.4167,
113,100,6.004,0.534481,11.2333,
113,101,10.184,0.778395,13.0833,
113,102,10.453,1.20149,8.7,
113,103,6.492,0.588399,11.0333,
113,104,10.63,0.921676,11.5333,
113,105,4.108,0.550179,7.46667,
113,106,7.42,0.5936,12.5,
113,107,9.703,0.963874,10.0667,
113,108,9.636,0.657,14.6667,
113,109,23.492,1.27328,18.45,
113,110,26.485,1.2909,20.5167,
113,111,20.592,1.08,19.0667,
113,112,3.618,0.54957,6.58333,
113,113,0,0,0,
113,114,1.447,0.477033,3.03333,
113,115,10.691,0.895894,11.9333,
113,116,6.485,0.562283,11.5333,
113,117,13.585,0.848179,16.0167,
113,118,5.693,0.687284,8.28333,
113,119,22.493,1.07708,20.8833,
113,120,4.136,0.670703,6.16667,
113,121,7.007,0.554644,12.6333,
113,122,2.758,0.66996,4.11667,
113,123,25.41,1.11529,22.7833,
113,124,20.406,1.10602,18.45,
113,125,5.81,0.690297,8.41667,
113,126,25.436,1.21606,20.9167,
113,127,11.777,0.77736,15.15,
113,128,9.287,0.944441,9.83333,
113,129,6.007,0.592796,10.1333,
113,130,6.009,0.632526,9.5,
113,131,9.041,0.807232,11.2,
113,132,4.504,0.586204,7.68333,
113,133,10.977,1.11442,9.85,
113,134,6.295,0.663796,9.48333,
113,135,2.495,0.444214,5.61667,
113,136,6.164,0.590799,10.4333,
113,137,21.428,1.05817,20.25,
113,138,13.019,0.844476,15.4167,
113,139,2.727,0.550909,4.95,
113,140,12.963,0.858477,15.1,
114,0,9.182,0.692111,13.2667,
114,1,12.031,0.832595,14.45,
114,2,11.365,0.797544,14.25,
114,3,1.55,0.479381,3.23333,
114,4,23.377,1.17669,19.8667,
114,5,2.256,0.54144,4.16667,
114,6,4.851,0.616653,7.86667,
114,7,7.879,0.577216,13.65,
114,8,10.096,0.81749,12.35,
114,9,5.685,0.560099,10.15,
114,10,24.021,1.22037,19.6833,
114,11,5.009,0.581315,8.61667,
114,12,10.823,0.830409,13.0333,
114,13,5.917,0.548717,10.7833,
114,14,6.696,0.543654,12.3167,
114,15,9.8,0.868538,11.2833,
114,16,46.72,1.30868,35.7,
114,17,1.105,0.45102,2.45,
114,18,1.664,0.423051,3.93333,
114,19,6.954,0.53768,12.9333,
114,20,2.578,0.550463,4.68333,
114,21,6.395,0.552086,11.5833,
114,22,33.248,1.27143,26.15,
114,23,3.124,0.568,5.5,
114,24,7.273,0.543437,13.3833,
114,25,14.416,0.877241,16.4333,
114,26,1.474,0.451224,3.26667,
114,27,6.227,0.563529,11.05,
114,28,5.309,0.613757,8.65,
114,29,5.706,0.553981,10.3,
114,30,31.237,1.00873,30.9667,
114,31,6.111,0.593301,10.3,
114,32,5.236,0.619645,8.45,
114,33,5.147,0.593885,8.66667,
114,34,10.28,0.862657,11.9167,
114,35,4.097,0.492625,8.31667,
114,36,4.761,0.549346,8.66667,
114,37,9.596,0.850458,11.2833,
114,38,4.917,0.604549,8.13333,
114,39,10.172,0.873133,11.65,
114,40,6.884,0.568926,12.1,
114,41,11,0.830189,13.25,
114,42,2.502,0.461908,5.41667,
114,43,7.078,0.722245,9.8,
114,44,11.25,0.833333,13.5,
114,45,2.891,0.543762,5.31667,
114,46,10.332,0.904993,11.4167,
114,47,1.454,0.495682,2.93333,
114,48,9.992,0.663186,15.0667,
114,49,10.862,0.837686,12.9667,
114,50,8.466,0.676378,12.5167,
114,51,9.252,0.771,12,
114,52,7.601,0.723905,10.5,
114,53,11.315,0.879404,12.8667,
114,54,21.282,0.945867,22.5,
114,55,1.045,0.382317,2.73333,
114,56,6.958,0.526456,13.2167,
114,57,5.561,0.588466,9.45,
114,58,1.291,0.490253,2.63333,
114,59,4.063,0.583206,6.96667,
114,60,6.068,0.58628,10.35,
114,61,11.005,0.839009,13.1167,
